label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
A,0.0,0.0,0.0,-0.5297443866729736,-0.16423079371452332,-6.916300480952486e-05,-0.8564329743385315,-0.5918689966201782,-8.913846977520734e-05,-0.9545395374298096,-1.0217914581298828,-0.00011474081838969141,-1.0178730487823486,-1.346104383468628,-0.00012679446081165224,-0.6263411045074463,-0.9325329065322876,6.014702648826642e-06,-0.6597455143928528,-1.2310552597045898,-0.00010127188579645008,-0.582172691822052,-0.8939682245254517,-0.00016334284737240523,-0.5133041143417358,-0.6045764684677124,-0.0001837080781115219,-0.3169894516468048,-0.9484290480613708,-7.295469686141587e-07,-0.3310248553752899,-1.1835756301879883,-0.00012197263276902959,-0.2829173803329468,-0.7648012042045593,-0.0001580630341777578,-0.24509623646736145,-0.4667966067790985,-0.00015019129205029458,-0.025442583486437798,-0.9231135845184326,-2.7134072297485545e-05,-0.03672792762517929,-1.166988730430603,-0.00014950452896300703,-0.04676981270313263,-0.7470828890800476,-0.00012363593850750476,-0.052751574665308,-0.44208335876464844,-6.864692113595083e-05,0.2560323476791382,-0.8604403138160706,-5.935678564128466e-05,0.242467999458313,-1.0883162021636963,-0.00014136666140984744,0.19908906519412994,-0.7987526655197144,-0.0001113635953515768,0.165445014834404,-0.5649206042289734,-6.292000762186944e-05
A,0.0,0.0,0.0,-0.5483521819114685,-0.11945123225450516,-6.797417881898582e-05,-0.9173411130905151,-0.5303872227668762,-8.394819451496005e-05,-1.0416969060897827,-0.9564975500106812,-0.00010732629016274586,-1.1185364723205566,-1.278701901435852,-0.0001168729504570365,-0.6961141228675842,-0.883650541305542,2.463401142449584e-05,-0.7530714273452759,-1.1750109195709229,-9.392893844051287e-05,-0.646943211555481,-0.8555911779403687,-0.0001659934059716761,-0.5510347485542297,-0.5821621417999268,-0.0001902144867926836,-0.38928356766700745,-0.9211179614067078,1.5208522199827712e-05,-0.426474928855896,-1.1728171110153198,-0.00011936171358684078,-0.33616864681243896,-0.7443947196006775,-0.0001574795605847612,-0.2592170834541321,-0.4440639913082123,-0.00014429839211516082,-0.09450723230838776,-0.9117559194564819,-1.7444735931348987e-05,-0.13511648774147034,-1.154099464416504,-0.0001479869824834168,-0.10248375684022903,-0.7275692224502563,-0.00012115285062463954,-0.069041907787323,-0.4274528920650482,-5.999405402690172e-05,0.20420527458190918,-0.8670958876609802,-5.6731187214609236e-05,0.16023977100849152,-1.0970872640609741,-0.00013733452942688018,0.13182534277439117,-0.8106759190559387,-0.00010572700557531789,0.12140412628650665,-0.5857259035110474,-5.4515228839591146e-05
A,0.0,0.0,0.0,-0.5472535490989685,-0.11778555810451508,-6.786348239984363e-05,-0.9220905303955078,-0.532760739326477,-8.489441097481176e-05,-1.0654069185256958,-0.9508610367774963,-0.00010988390567945316,-1.148768663406372,-1.273246169090271,-0.00012126855290262029,-0.697882890701294,-0.8774554133415222,2.228706762252841e-05,-0.7772186398506165,-1.173127293586731,-9.611225686967373e-05,-0.6614187359809875,-0.8637076616287231,-0.00016687653260305524,-0.567721426486969,-0.5976833701133728,-0.00018956286658067256,-0.38337060809135437,-0.92359459400177,1.2489414075389504e-05,-0.45427313446998596,-1.1794987916946411,-0.0001200519545818679,-0.35388028621673584,-0.7597834467887878,-0.0001578672818141058,-0.2778147757053375,-0.46173709630966187,-0.00014453002950176597,-0.07884165644645691,-0.9218912124633789,-1.9613386029959656e-05,-0.1528884917497635,-1.17995285987854,-0.00014928246673662215,-0.11041055619716644,-0.7507039904594421,-0.00011926564911846071,-0.07469858974218369,-0.4406694173812866,-5.5575368605786934e-05,0.23001179099082947,-0.887569785118103,-5.81576423428487e-05,0.15559329092502594,-1.1266909837722778,-0.00013733301602769643,0.12982416152954102,-0.8450552821159363,-0.00010232967179035768,0.1212623342871666,-0.6181151270866394,-4.838463064515963e-05
A,0.0,0.0,0.0,-0.5531627535820007,-0.08573281764984131,-5.9465321101015434e-05,-0.9342692494392395,-0.4966583251953125,-7.090642611728981e-05,-1.060605764389038,-0.9287721514701843,-9.131805563811213e-05,-1.144553542137146,-1.2474604845046997,-9.914775000652298e-05,-0.7187267541885376,-0.8568439483642578,2.705342740227934e-05,-0.8053813576698303,-1.1756190061569214,-8.837060158839449e-05,-0.7066616415977478,-0.8567601442337036,-0.00015563119086436927,-0.618167519569397,-0.5841143727302551,-0.00017665611812844872,-0.41325291991233826,-0.9106162190437317,1.4662455214420334e-05,-0.4988345801830292,-1.1771323680877686,-0.00011658191215246916,-0.40844735503196716,-0.7495416402816772,-0.00015307555440813303,-0.32682958245277405,-0.4609740376472473,-0.0001395713334204629,-0.11054780334234238,-0.9164856672286987,-1.9454038920230232e-05,-0.21260616183280945,-1.1765878200531006,-0.00014660783926956356,-0.1704092025756836,-0.7384757399559021,-0.00011494704813230783,-0.12392541021108627,-0.4385721683502197,-5.186208727536723e-05,0.19720737636089325,-0.8907331824302673,-5.9393816627562046e-05,0.09680676460266113,-1.1274728775024414,-0.00013888267858419567,0.07423432171344757,-0.8288047909736633,-0.00010463791841175407,0.07904566824436188,-0.60126131772995,-5.2050578233320266e-05
A,0.0,0.0,0.0,-0.5042367577552795,-0.04376466944813728,-5.507247624336742e-05,-0.8979622721672058,-0.42119309306144714,-6.856213440187275e-05,-1.073953628540039,-0.8306108117103577,-9.108492668019608e-05,-1.1687591075897217,-1.153455138206482,-0.00010234482033411041,-0.7456657290458679,-0.8335945010185242,2.6014009563368745e-05,-0.8601464629173279,-1.1216156482696533,-8.877368964022025e-05,-0.755725622177124,-0.822840690612793,-0.00015701939992140979,-0.6389369964599609,-0.5501796007156372,-0.00017829590069595724,-0.4476557672023773,-0.8942059278488159,1.3436915651254822e-05,-0.5590759515762329,-1.1361535787582397,-0.00010902048961725086,-0.4487065076828003,-0.7270727753639221,-0.00014195000403560698,-0.3464609682559967,-0.4379807710647583,-0.00012710918963421136,-0.1456843763589859,-0.9106767773628235,-2.0597834009095095e-05,-0.2664344012737274,-1.1554207801818848,-0.00014031017781235278,-0.20228104293346405,-0.7340614199638367,-0.00011053880007239059,-0.14438478648662567,-0.44516897201538086,-5.009886808693409e-05,0.16974493861198425,-0.8968295454978943,-5.9401412727311254e-05,0.03245661035180092,-1.126747727394104,-0.00013142393436282873,0.02562846802175045,-0.8440117835998535,-9.659189527155831e-05,0.03983898460865021,-0.6281931400299072,-4.493432061281055e-05
A,0.0,0.0,0.0,-0.5242315530776978,-0.037585362792015076,-4.2189290979877114e-05,-0.9295865893363953,-0.38841649889945984,-4.9526530347066e-05,-1.0794621706008911,-0.760542094707489,-6.892657984280959e-05,-1.1836585998535156,-1.060448408126831,-7.785981142660603e-05,-0.7558498382568359,-0.7928910851478577,4.759461444336921e-05,-0.9096059203147888,-1.031333327293396,-5.655283166561276e-05,-0.8076226711273193,-0.7624490857124329,-0.00012382651038933545,-0.6866688132286072,-0.5067387223243713,-0.00014631127123720944,-0.4824277460575104,-0.8759357929229736,2.9599323170259595e-05,-0.6464786529541016,-1.0839428901672363,-7.712465594522655e-05,-0.5317592024803162,-0.7165214419364929,-0.00011371240543667227,-0.4161587357521057,-0.4388931691646576,-0.00010638487583491951,-0.1946435421705246,-0.9174977540969849,-8.631918717583176e-06,-0.37577903270721436,-1.1361004114151,-0.0001088996505131945,-0.3062344491481781,-0.7536098957061768,-8.401545346714556e-05,-0.22476768493652344,-0.4673680067062378,-3.344435026519932e-05,0.11397641152143478,-0.9283078908920288,-5.2234176109777763e-05,-0.07784415781497955,-1.1276153326034546,-0.00011357611219864339,-0.09327828884124756,-0.8681071996688843,-8.121012069750577e-05,-0.058681488037109375,-0.6472411751747131,-3.452722739893943e-05
A,0.0,0.0,0.0,-0.5265157222747803,-0.02681007795035839,-3.2425046811113134e-05,-0.9241148233413696,-0.34461018443107605,-3.694207771332003e-05,-1.0759247541427612,-0.7096109986305237,-5.7932265917770565e-05,-1.1996593475341797,-1.007692813873291,-7.065906538628042e-05,-0.7483336925506592,-0.7772287130355835,7.187931623775512e-05,-0.9275458455085754,-0.9892908930778503,-3.386728712939657e-05,-0.8436828255653381,-0.71767258644104,-0.00010786568600451574,-0.7319604158401489,-0.4711645543575287,-0.00013586183195002377,-0.4925135374069214,-0.8703048229217529,4.786145655089058e-05,-0.6836161017417908,-1.0501091480255127,-6.097522782511078e-05,-0.5647355318069458,-0.6798264384269714,-0.00010228200699202716,-0.4337652623653412,-0.41212236881256104,-9.734062768984586e-05,-0.21886849403381348,-0.9241969585418701,2.6541358693066286e-06,-0.4339662194252014,-1.1173720359802246,-0.00010231863416265696,-0.34308525919914246,-0.7256157994270325,-8.093471842585132e-05,-0.2281874269247055,-0.4507843852043152,-3.0258970582508482e-05,0.09099729359149933,-0.9509338736534119,-4.7270063078030944e-05,-0.1472949981689453,-1.1375880241394043,-0.00011252856347709894,-0.14847780764102936,-0.8689432144165039,-8.177615382010117e-05,-0.08474885672330856,-0.656752347946167,-3.453391764196567e-05
A,0.0,0.0,0.0,-0.5266115665435791,-0.04396102577447891,-9.873047019937076e-06,-0.9017637372016907,-0.35963913798332214,-1.6768261730248923e-06,-1.0707271099090576,-0.7032052278518677,-1.5830950360395946e-05,-1.2240163087844849,-0.9688355326652527,-2.365691943850834e-05,-0.7425192594528198,-0.7805244326591492,9.800527186598629e-05,-0.9475876688957214,-0.9948680996894836,1.8829038026524358e-06,-0.8706962466239929,-0.6942089796066284,-6.659527571173385e-05,-0.7451249361038208,-0.44313082098960876,-9.147365926764905e-05,-0.4960748255252838,-0.8682796955108643,6.581628258572891e-05,-0.7136762142181396,-1.0594662427902222,-3.451975862844847e-05,-0.6050217747688293,-0.6768440008163452,-7.735632971161976e-05,-0.46472465991973877,-0.40593740344047546,-7.347408245550469e-05,-0.22524169087409973,-0.9319947957992554,1.5216700376186054e-05,-0.4668516218662262,-1.1251094341278076,-8.286875527119264e-05,-0.3739793598651886,-0.7129501104354858,-6.45896652713418e-05,-0.24391406774520874,-0.4312393367290497,-1.6034919099183753e-05,0.0869424119591713,-0.972843587398529,-3.809434929280542e-05,-0.17313654720783234,-1.1678223609924316,-9.556196891935542e-05,-0.17421986162662506,-0.8916809558868408,-6.214707536855713e-05,-0.09941031038761139,-0.671965479850769,-1.3390358617471065e-05
A,0.0,0.0,0.0,-0.5327547788619995,-0.030123431235551834,-1.3881724044040311e-05,-0.927416980266571,-0.3513539135456085,-6.640573246841086e-06,-1.1045377254486084,-0.6976210474967957,-2.039759601757396e-05,-1.258011817932129,-0.9563949704170227,-2.7212503482587636e-05,-0.7803938388824463,-0.7575061917304993,9.107839287025854e-05,-0.9856904745101929,-0.9849053025245667,-4.667210305342451e-06,-0.8994818329811096,-0.6911937594413757,-7.08927764208056e-05,-0.7711650729179382,-0.4383234679698944,-9.454097016714513e-05,-0.5281420946121216,-0.8491559624671936,5.977541150059551e-05,-0.7415329217910767,-1.0479332208633423,-4.164553320151754e-05,-0.627381443977356,-0.6704403162002563,-8.223971963161603e-05,-0.4869145154953003,-0.3970625698566437,-7.700338028371334e-05,-0.25433704257011414,-0.9113748073577881,9.60054876486538e-06,-0.49396681785583496,-1.1157069206237793,-8.858680666889995e-05,-0.39770880341529846,-0.7136279344558716,-6.944871711311862e-05,-0.26983651518821716,-0.4305883049964905,-2.124631282640621e-05,0.05484626069664955,-0.9533001780509949,-4.378147787065245e-05,-0.20278924703598022,-1.1385748386383057,-0.00010264929005643353,-0.19536544382572174,-0.8663569092750549,-7.131207530619577e-05,-0.11555515974760056,-0.6519502401351929,-2.496627530490514e-05
A,0.0,0.0,0.0,-0.5576471090316772,-0.05321282893419266,-2.0262483303667977e-05,-0.931934654712677,-0.3901982009410858,-2.0661351300077513e-05,-1.0979267358779907,-0.7598963975906372,-4.082843224750832e-05,-1.2412495613098145,-1.0438252687454224,-5.393469473347068e-05,-0.7698717713356018,-0.781950831413269,7.329619256779552e-05,-0.9631605744361877,-1.037606954574585,-3.4459346352377906e-05,-0.8696387410163879,-0.729249894618988,-0.00010786252096295357,-0.7421467900276184,-0.45630943775177,-0.00013507725088857114,-0.5054783225059509,-0.8628393411636353,4.293327947380021e-05,-0.7046716213226318,-1.0770796537399292,-6.631124415434897e-05,-0.5976734757423401,-0.6859666705131531,-0.00010586539428913966,-0.4695550203323364,-0.40614551305770874,-0.00010012053098762408,-0.22159385681152344,-0.9105185866355896,-7.192301836767001e-06,-0.4487537741661072,-1.1329841613769531,-0.00011456073116278276,-0.3614680767059326,-0.7220323085784912,-8.991363574750721e-05,-0.24395202100276947,-0.43582677841186523,-3.613706576288678e-05,0.09378741681575775,-0.9313766360282898,-6.060371015337296e-05,-0.15628431737422943,-1.1241241693496704,-0.000124342754133977,-0.15090301632881165,-0.8520684838294983,-8.81728483363986e-05,-0.07778859883546829,-0.6435362696647644,-3.707694850163534e-05
A,0.0,0.0,0.0,-0.5273354649543762,-0.12177794426679611,-2.2527927285409532e-05,-0.874652087688446,-0.5052024722099304,-2.246998337795958e-05,-1.001434087753296,-0.8717198371887207,-3.968756573158316e-05,-1.1541818380355835,-1.1449275016784668,-4.986799831385724e-05,-0.6674243211746216,-0.8653743863105774,6.197673792485148e-05,-0.8484087586402893,-1.0779869556427002,-4.177408845862374e-05,-0.7712224721908569,-0.7737398147583008,-0.00011057608207920566,-0.6693621277809143,-0.5106339454650879,-0.00013581175880972296,-0.39829397201538086,-0.9172578454017639,3.204674067092128e-05,-0.5867818593978882,-1.0911507606506348,-7.270190690178424e-05,-0.5059549808502197,-0.7041669487953186,-0.00010706712782848626,-0.4003731906414032,-0.4273020327091217,-0.0001008211838779971,-0.11467386037111282,-0.9284113645553589,-1.7310858311248012e-05,-0.33262789249420166,-1.0981591939926147,-0.00012113689444959164,-0.27817901968955994,-0.6922094821929932,-9.444175520911813e-05,-0.1867811530828476,-0.4126724898815155,-4.250484926160425e-05,0.19926495850086212,-0.906953752040863,-7.025232480373234e-05,-0.03189331665635109,-1.0815308094024658,-0.00013414255226962268,-0.053618624806404114,-0.8036128878593445,-9.912763198371977e-05,-0.008741278201341629,-0.5871971249580383,-5.076074376120232e-05
A,0.0,0.0,0.0,-0.48281705379486084,-0.12357857078313828,-3.8784048228990287e-05,-0.8259472846984863,-0.521267294883728,-4.9104357458418235e-05,-0.9523306488990784,-0.8789266347885132,-7.038636249490082e-05,-1.0862680673599243,-1.1689311265945435,-8.16863976069726e-05,-0.5552539229393005,-0.9167172908782959,2.7427475288277492e-05,-0.792816162109375,-1.0530816316604614,-8.507583697792143e-05,-0.7340425848960876,-0.7440940737724304,-0.0001510332222096622,-0.6414417028427124,-0.5107669234275818,-0.00017355299496557564,-0.29776957631111145,-0.9546377658843994,3.639301894509117e-06,-0.535248339176178,-1.0272880792617798,-0.00010753735841717571,-0.4577500820159912,-0.6185827851295471,-0.0001335008564637974,-0.35203754901885986,-0.3858555853366852,-0.00012273485481273383,-0.03407423943281174,-0.9452137351036072,-4.049297058372758e-05,-0.28628483414649963,-1.0311477184295654,-0.000152654989506118,-0.23750202357769012,-0.61089688539505,-0.00011684362107189372,-0.14148224890232086,-0.3724544644355774,-5.912788037676364e-05,0.25144314765930176,-0.893520712852478,-8.927372982725501e-05,-0.005068683531135321,-1.006266713142395,-0.00015599254402332008,-0.040783271193504333,-0.7189784646034241,-0.00011815072502940893,0.00927597563713789,-0.5460017919540405,-6.83414182276465e-05
A,0.0,0.0,0.0,-0.4396887421607971,-0.10662154108285904,-5.382453673519194e-05,-0.7562481760978699,-0.45741549134254456,-7.141559035517275e-05,-0.8913105130195618,-0.7572070956230164,-9.08098736545071e-05,-1.0268350839614868,-1.0031030178070068,-9.65417202678509e-05,-0.4618069529533386,-0.9204879999160767,2.9088482733641285e-06,-0.7573849558830261,-0.9003593921661377,-9.642988152336329e-05,-0.6778777241706848,-0.5967399477958679,-0.00015287392307072878,-0.5725031495094299,-0.3825794458389282,-0.00017306832887697965,-0.23607751727104187,-0.9717342257499695,-9.391983439854812e-06,-0.5468155145645142,-0.863739013671875,-0.00011127164907520637,-0.441860556602478,-0.4968983829021454,-0.00013420081813819706,-0.32826077938079834,-0.30871087312698364,-0.00012549228267744184,-0.016179567202925682,-0.9447758197784424,-3.96112518501468e-05,-0.32789888978004456,-0.8452100157737732,-0.0001439544139429927,-0.24709883332252502,-0.47448256611824036,-0.00011253558477619663,-0.14774344861507416,-0.2926831543445587,-6.281275273067877e-05,0.20586079359054565,-0.8580245971679688,-7.606430153828114e-05,-0.07492567598819733,-0.8091402053833008,-0.00014698236191179603,-0.07522816210985184,-0.5436056852340698,-0.00012065683404216543,-0.01623569056391716,-0.4243457019329071,-7.913204899523407e-05
A,0.0,0.0,0.0,-0.4726792871952057,0.006902520544826984,-7.671507046325132e-05,-0.9208759665489197,-0.3436923027038574,-9.936943388311192e-05,-1.096237301826477,-0.7439230680465698,-0.00012281899398658425,-1.1583919525146484,-1.0581672191619873,-0.00013088190462440252,-0.7651575803756714,-0.7978114485740662,-2.254330502182711e-05,-0.874074399471283,-1.0298426151275635,-0.0001246784086106345,-0.7545458078384399,-0.7161873579025269,-0.0001766421046340838,-0.6274380087852478,-0.4545659124851227,-0.00019330614304635674,-0.481008917093277,-0.8767156600952148,-2.5360342988278717e-05,-0.5717729926109314,-1.0540473461151123,-0.00014713956625200808,-0.4446612596511841,-0.6599637269973755,-0.00017496301734354347,-0.32472971081733704,-0.38080349564552307,-0.00015917228301987052,-0.1948852688074112,-0.9031788110733032,-4.644026194000617e-05,-0.280218243598938,-1.0850847959518433,-0.00017144790035672486,-0.20509788393974304,-0.6788618564605713,-0.00014191064110491425,-0.13664919137954712,-0.39053821563720703,-8.363667438970879e-05,0.0997162014245987,-0.893138587474823,-7.359210576396435e-05,0.005967089906334877,-1.0543015003204346,-0.00016320693248417228,0.012420074082911015,-0.7584013342857361,-0.00013757478154730052,0.030341727659106255,-0.5377622246742249,-9.06980421859771e-05
A,0.0,0.0,0.0,-0.48689955472946167,-0.03304581344127655,-0.00010345258488086984,-0.8554995656013489,-0.42890846729278564,-0.0001399745960952714,-0.9652072787284851,-0.8613190054893494,-0.00017125796875916421,-0.9546705484390259,-1.2006083726882935,-0.00018529026419855654,-0.6590139269828796,-0.866720974445343,-4.6643446694361046e-05,-0.6722941994667053,-1.1099441051483154,-0.0001630287297302857,-0.5414749383926392,-0.7672502994537354,-0.0002230107202194631,-0.4361215829849243,-0.4814313054084778,-0.00024244419182650745,-0.35271140933036804,-0.9357321858406067,-3.957108856411651e-05,-0.37074196338653564,-1.1324275732040405,-0.000175133187440224,-0.26370009779930115,-0.6847398281097412,-0.00020600977586582303,-0.19724498689174652,-0.3834775984287262,-0.00018966008792631328,-0.06535984575748444,-0.9411380887031555,-5.307627725414932e-05,-0.08454564958810806,-1.1456483602523804,-0.00019124522805213928,-0.043892934918403625,-0.7013437151908875,-0.00015798953245393932,-0.04076008126139641,-0.4001249670982361,-9.406806202605367e-05,0.20811250805854797,-0.8993372917175293,-7.421398186124861e-05,0.20235304534435272,-1.0952937602996826,-0.00017036616918630898,0.18698029220104218,-0.7839759588241577,-0.00013865766231901944,0.1416957825422287,-0.5517345666885376,-8.54959653224796e-05
A,0.0,0.0,0.0,-0.47434595227241516,-0.10983513295650482,-0.00010174784256378189,-0.8068108558654785,-0.5326565504074097,-0.00013931639841757715,-0.8951697945594788,-0.9682297110557556,-0.00017304527864325792,-0.8437351584434509,-1.3091073036193848,-0.0001879642077255994,-0.555492639541626,-0.933560848236084,-3.41458544426132e-05,-0.5709837675094604,-1.2071577310562134,-0.00014954476500861347,-0.485803484916687,-0.8673505783081055,-0.0002078090765280649,-0.4100056290626526,-0.5849930047988892,-0.00022539902420248836,-0.25840437412261963,-0.966036856174469,-2.7023963411920704e-05,-0.2572515308856964,-1.1937240362167358,-0.00016046669043134898,-0.20570752024650574,-0.7502635717391968,-0.00019056961173191667,-0.1733703315258026,-0.44786179065704346,-0.000174248285475187,0.014193308539688587,-0.9426454901695251,-4.137312134844251e-05,0.008222201839089394,-1.1686650514602661,-0.00017664465121924877,-0.0019114481983706355,-0.730118989944458,-0.00014394029858522117,-0.020540010184049606,-0.433411568403244,-8.052225166466087e-05,0.280083566904068,-0.8716885447502136,-6.372854841174558e-05,0.2810839116573334,-1.07976496219635,-0.00015567305672448128,0.22903908789157867,-0.7822985649108887,-0.00012611468264367431,0.16771966218948364,-0.5556671023368835,-7.553031173301861e-05
A,0.0,0.0,0.0,-0.48915204405784607,-0.15929609537124634,-7.594523049192503e-05,-0.8003661036491394,-0.5976545810699463,-9.855329699348658e-05,-0.8657128214836121,-1.0116314888000488,-0.0001243153092218563,-0.8768623471260071,-1.3332287073135376,-0.00013568697613663971,-0.5245841145515442,-0.9550958871841431,-1.938275772772613e-06,-0.5960276126861572,-1.2104688882827759,-0.00011087854363722727,-0.5482974052429199,-0.8824591040611267,-0.0001716488623060286,-0.4934084713459015,-0.6084867715835571,-0.00019266725576017052,-0.22410190105438232,-0.9745657444000244,-8.09270659374306e-06,-0.3049778342247009,-1.1798993349075317,-0.00013483136717695743,-0.2798376977443695,-0.760882556438446,-0.00016964355017989874,-0.23945561051368713,-0.46480825543403625,-0.00015820743283256888,0.06565745174884796,-0.9429799318313599,-3.471673699095845e-05,-0.018572784960269928,-1.1598342657089233,-0.00016259988478850573,-0.040400102734565735,-0.728789746761322,-0.00013308048073668033,-0.037791065871715546,-0.42978519201278687,-7.329421350732446e-05,0.3591623902320862,-0.8722783923149109,-6.786331505281851e-05,0.2652875483036041,-1.0637086629867554,-0.0001536310592200607,0.1953369826078415,-0.773180365562439,-0.00012316480570007116,0.16173624992370605,-0.5624836683273315,-7.338222349062562e-05
A,0.0,0.0,0.0,-0.4900308847427368,-0.1762932538986206,-5.581006917054765e-05,-0.7949250340461731,-0.6144121885299683,-7.006944360909984e-05,-0.8590030074119568,-1.0173226594924927,-9.233226592186838e-05,-0.8920283317565918,-1.336181640625,-0.00010296690015820786,-0.5092331171035767,-0.9611349701881409,1.4960414773668163e-05,-0.6325476765632629,-1.2140711545944214,-8.496632653987035e-05,-0.6071696877479553,-0.8776665329933167,-0.00013976223999634385,-0.5555910468101501,-0.5881547927856445,-0.00015704148972872645,-0.22576622664928436,-0.9741814732551575,1.4692395780002698e-06,-0.3595412075519562,-1.1651058197021484,-0.00011024535342585295,-0.34754955768585205,-0.7450980544090271,-0.00013942606165073812,-0.29210469126701355,-0.4631807506084442,-0.00012771716865245253,0.05561625212430954,-0.9407850503921509,-3.095590363955125e-05,-0.08085891604423523,-1.1533371210098267,-0.00014724498032592237,-0.1062375083565712,-0.7165122032165527,-0.00011669466039165854,-0.07666589319705963,-0.42461317777633667,-5.934291039011441e-05,0.3495110273361206,-0.8697210550308228,-6.83502948959358e-05,0.1949630081653595,-1.0538095235824585,-0.00014773083967156708,0.1245243027806282,-0.7597063183784485,-0.00011647263454506174,0.12840883433818817,-0.5534478425979614,-6.736583600286394e-05
A,0.0,0.0,0.0,-0.5072759985923767,-0.17897078394889832,-5.518126636161469e-05,-0.814308762550354,-0.6196350455284119,-7.237011595861986e-05,-0.8802703022956848,-1.024368405342102,-9.897351992549375e-05,-0.9086719751358032,-1.3516985177993774,-0.00011399204231565818,-0.515433669090271,-0.9758899807929993,1.4753562936675735e-05,-0.6283358335494995,-1.2479426860809326,-9.369681356474757e-05,-0.6117303371429443,-0.8910676836967468,-0.00015419541159644723,-0.562408447265625,-0.5964956283569336,-0.00017296825535595417,-0.22158975899219513,-0.9751400351524353,-4.5969218831487524e-07,-0.3471328318119049,-1.199325442314148,-0.00011937863018829376,-0.33093079924583435,-0.7580509781837463,-0.0001494141761213541,-0.27286431193351746,-0.46263545751571655,-0.00013479781046044081,0.06894899159669876,-0.9345634579658508,-3.5055603802902624e-05,-0.06386926025152206,-1.1827936172485352,-0.0001561163953738287,-0.08438722789287567,-0.7312191724777222,-0.00012286899436730891,-0.05207909643650055,-0.4313647747039795,-6.05742352490779e-05,0.3753192722797394,-0.8588905334472656,-7.436230953317136e-05,0.22310714423656464,-1.091379165649414,-0.0001525677798781544,0.15892553329467773,-0.7950137853622437,-0.00011716793960658833,0.1671287715435028,-0.5795055627822876,-6.391625356627628e-05
A,0.0,0.0,0.0,-0.5316245555877686,-0.16523094475269318,-6.419338751584291e-05,-0.8849450945854187,-0.5571437478065491,-8.671059913467616e-05,-0.9918698668479919,-0.9701079726219177,-0.000119069118227344,-0.9914402961730957,-1.3107521533966064,-0.00013772811507806182,-0.6329928040504456,-0.911292552947998,4.058659033034928e-05,-0.7243911623954773,-1.2097934484481812,-8.215875277528539e-05,-0.6578197479248047,-0.904699444770813,-0.00016179322847165167,-0.5794800519943237,-0.6183289289474487,-0.0001912227744469419,-0.32184264063835144,-0.9467931389808655,2.7289075660519302e-05,-0.42486363649368286,-1.1919653415679932,-0.00011248849477851763,-0.3559180200099945,-0.7830542922019958,-0.00016284770390484482,-0.2882526218891144,-0.4738619327545166,-0.00015651315334253013,-0.01761530712246895,-0.9395103454589844,-8.77020283951424e-06,-0.12681467831134796,-1.1896766424179077,-0.0001452995784347877,-0.10706973075866699,-0.7650326490402222,-0.0001234363589901477,-0.08408664911985397,-0.4571300446987152,-6.302235124167055e-05,0.3029131293296814,-0.8933186531066895,-5.089750266051851e-05,0.17834337055683136,-1.1107618808746338,-0.00013779111031908542,0.13528771698474884,-0.824057400226593,-0.00010805622878251597,0.12011026591062546,-0.5990167260169983,-5.565492028836161e-05
A,0.0,0.0,0.0,-0.5444528460502625,-0.10296577960252762,-5.874973794561811e-05,-0.9206167459487915,-0.4771933853626251,-7.883435318944976e-05,-1.0434874296188354,-0.8814591765403748,-0.00010953343735309318,-1.087952733039856,-1.2121684551239014,-0.00012856561806984246,-0.6957017779350281,-0.8656262755393982,2.8935523005202413e-05,-0.8055223226547241,-1.1486073732376099,-8.7190986960195e-05,-0.7203896641731262,-0.8511600494384766,-0.00016056963067967445,-0.6277623176574707,-0.5719715356826782,-0.00018747695139609277,-0.4050098657608032,-0.9143123626708984,1.3385979400482029e-05,-0.5119292140007019,-1.1716939210891724,-0.0001114083279389888,-0.4223400056362152,-0.7700138688087463,-0.00015155834262259305,-0.338932067155838,-0.47283968329429626,-0.00014384339738171548,-0.10957734286785126,-0.9237034916877747,-2.3793412765371613e-05,-0.21986031532287598,-1.1882845163345337,-0.00014705841022077948,-0.17493388056755066,-0.7670462131500244,-0.00012060303561156616,-0.12287433445453644,-0.4592272639274597,-6.280098023125902e-05,0.20610091090202332,-0.8996973633766174,-6.717943324474618e-05,0.09085394442081451,-1.1374120712280273,-0.00014745102089364082,0.0688624456524849,-0.8568376302719116,-0.00011692531552398577,0.07780677825212479,-0.6281121373176575,-6.748608575435355e-05
